,Label
26647,0
18455,0
686,1
25491,0
10141,1
20871,0
26129,0
27421,0
13266,0
19006,0
28371,0
22605,0
19439,0
1712,1
25093,0
17554,0
4533,1
11271,1
28748,0
20798,0
12146,0
11830,0
17227,0
27571,0
24380,0
19250,0
16041,0
23951,0
10071,1
4710,1
7701,1
20081,0
28163,0
22752,0
20985,0
18263,0
14973,0
305,1
17926,0
1160,1
2404,1
5797,1
7401,1
7090,1
9019,1
19066,0
28278,0
11411,0
22582,0
15781,0
4322,1
24502,0
11507,0
27026,0
16457,0
12528,0
5430,1
22999,0
4327,1
1571,1
25835,0
12014,0
19707,0
27148,0
20260,0
12534,0
14449,0
24472,0
9106,1
6006,1
16372,0
30700,0
11568,0
28803,0
25483,0
720,1
13267,0
16738,0
91,1
10153,1
11091,1
8005,1
27526,0
4042,1
22244,0
4489,1
18336,0
23388,0
9286,1
17607,0
11859,0
6075,1
9100,1
10149,1
20515,0
11647,0
2774,1
217,1
14533,0
26124,0
29835,0
1049,1
16587,0
26392,0
27103,0
13756,0
25197,0
8796,1
3873,1
5710,1
9112,1
8592,1
28392,0
13489,0
4945,1
740,1
14022,0
7046,1
9891,1
9993,1
7817,1
2593,1
2981,1
5460,1
8050,1
9276,1
11325,1
9888,1
10089,1
28021,0
19194,0
839,1
10444,1
9404,1
19151,1
26614,0
8350,1
13238,0
12144,0
9986,1
2836,1
23017,0
13664,0
23202,0
18612,0
3984,1
14250,0
18248,0
30703,0
22289,0
6523,1
10034,1
3138,1
11306,1
28130,0
11995,0
22053,0
28119,0
22356,0
3538,1
11062,1
15828,0
17805,0
9657,1
19393,0
25620,0
18875,0
24154,0
30502,0
16608,0
7859,1
12798,0
26226,0
11915,0
21160,0
4843,1
14600,0
19796,0
5747,1
10445,1
24279,0
4124,1
22043,0
22087,0
19769,0
22821,0
28133,0
7362,1
25334,0
13521,0
10537,1
6525,1
23621,0
12837,0
15037,0
19494,0
19496,0
1059,1
22007,0
22385,0
29516,0
19399,0
24636,0
9452,1
7905,1
12725,0
19515,0
29879,0
23756,0
13700,0
12179,0
15038,0
6196,1
29956,0
2655,1
21941,0
22660,0
3935,1
10384,1
18907,0
14606,0
17748,0
20970,0
14978,0
11104,1
20353,0
12309,0
8379,1
29381,0
6001,1
122,1
8164,1
14786,0
72,1
11136,1
11986,0
18722,0
30347,0
5632,1
16467,0
21050,0
15762,0
28667,0
4191,1
12089,0
13085,0
19174,0
18979,0
506,1
22399,0
11722,0
23711,0
25290,0
24230,0
4590,1
30509,0
19160,1
30616,0
10597,1
6681,1
26433,0
16669,0
8137,1
29319,0
14860,0
13717,0
23605,0
8123,1
26899,0
22432,0
24305,0
18030,0
17388,0
26772,0
1860,1
3285,1
27319,0
15346,0
30654,0
5082,1
20426,0
30399,0
1607,1
2690,1
16956,0
4739,1
23451,0
572,1
29297,0
5937,1
4069,1
25780,0
7321,1
22079,0
5382,1
30242,0
19468,0
16876,0
14305,0
1847,1
12658,0
27958,0
19974,0
2742,1
15784,0
1109,1
28311,0
9491,1
15195,0
10853,1
7434,1
3453,1
9152,1
29758,0
19022,0
11783,0
10656,1
15506,0
27064,0
5419,1
5567,1
29403,0
12988,0
12719,0
22067,0
15257,0
21113,0
28832,0
22021,0
18416,0
29998,0
2845,1
21568,0
19035,0
14647,0
7914,1
9344,1
17333,0
5421,1
4645,1
18820,0
25353,0
16028,0
1683,1
29688,0
11404,0
24689,0
19539,0
537,1
27738,0
27868,0
11200,1
10791,1
162,1
23355,0
17329,0
2985,1
15973,0
26596,0
20807,0
17136,0
30408,0
14515,0
19575,0
9569,1
15872,0
15289,0
14025,0
14585,0
15594,0
24386,0
16971,0
19087,0
6977,1
18745,0
16913,0
7482,1
9555,1
17571,0
555,1
18626,0
9378,1
16481,0
28893,0
26880,0
12785,0
14081,0
2873,1
11565,0
13237,0
17430,0
15968,0
18480,0
6274,1
22799,0
3956,1
681,1
13895,0
10165,1
29729,0
9863,1
5235,1
3874,1
25121,0
16915,0
10948,1
17819,0
28331,0
16009,0
18816,0
29108,0
18180,0
28493,0
7370,1
867,1
24320,0
28128,0
25004,0
6658,1
12171,0
8591,1
17363,0
16610,0
15326,0
16543,0
7689,1
28931,0
17567,0
9802,1
13301,0
11402,0
12552,0
8702,1
15118,0
6292,1
23224,0
12141,0
15435,0
14179,0
12930,0
28562,0
4926,1
8311,1
17470,0
23242,0
28147,0
21141,0
21368,0
2183,1
22744,0
29515,0
13004,0
20040,0
28343,0
24183,0
18653,0
13036,0
20172,0
11651,0
6702,1
26895,0
524,1
18714,0
4153,1
22362,0
21570,0
20201,0
11532,0
26287,0
27667,0
8499,1
10879,1
5787,1
3063,1
23030,0
1636,1
14161,0
21834,0
7465,1
29453,0
15797,0
16424,0
18592,0
23357,0
16333,0
22714,0
9591,1
8779,1
10330,1
11932,0
29024,0
9706,1
5173,1
7351,1
17793,0
3573,1
22704,0
22934,0
20442,0
20934,0
10200,1
16480,0
5960,1
24829,0
26552,0
3759,1
13668,0
20828,0
27895,0
17455,0
30053,0
24943,0
9859,1
7695,1
16452,0
14126,0
26205,0
29473,0
1858,1
25985,0
1338,1
12743,0
20392,0
17047,0
4165,1
20375,0
17213,0
25530,0
4824,1
25707,0
5209,1
11921,0
9243,1
24110,0
1713,1
24506,0
12914,0
16230,0
23906,0
2808,1
14749,0
5568,1
21769,0
11296,1
12305,0
11009,1
3891,1
8352,1
9338,1
24609,0
29208,0
26023,0
16786,0
4004,1
13800,0
4694,1
23275,0
8879,1
17197,0
758,1
2783,1
19093,0
20594,0
3608,1
2696,1
132,1
19747,0
7610,1
27650,0
15921,0
7812,1
3038,1
7141,1
6213,1
15948,0
13022,0
8930,1
18376,0
27655,0
23142,0
24919,0
3855,1
3369,1
26296,0
20926,0
12127,0
3159,1
27408,0
11867,0
5885,1
29496,0
14500,0
14209,0
23467,0
28587,0
26594,0
22722,0
29763,0
5713,1
12438,0
15166,0
11339,0
14797,0
27364,0
30320,0
24330,0
29580,0
11906,0
11674,0
19847,0
27489,0
22085,0
26507,0
18980,0
24537,0
8890,1
27717,0
3893,1
7662,1
19646,0
30277,0
18350,0
1763,1
9828,1
11887,0
23567,0
9572,1
13228,0
18786,0
16342,0
14035,0
30535,0
10994,1
5649,1
11120,1
9472,1
14270,0
10758,1
29350,0
4111,1
14744,0
9912,1
2119,1
14999,0
28112,0
14432,0
17858,0
17986,0
11842,0
3124,1
1747,1
27142,0
1568,1
28877,0
7972,1
24683,0
7391,1
17650,0
6638,1
5525,1
24499,0
383,1
5296,1
13582,0
23063,0
2327,1
24057,0
25141,0
10720,1
5693,1
4212,1
22369,0
27306,0
13665,0
26352,0
23304,0
20332,0
633,1
28260,0
7058,1
24941,0
11800,0
23864,0
16145,0
54,1
19560,0
24347,0
11721,0
20128,0
13883,0
3099,1
20753,0
20782,0
9292,1
5721,1
8354,1
10636,1
5677,1
1074,1
562,1
24287,0
8864,1
12313,0
1700,1
7645,1
12297,0
15998,0
24522,0
13086,0
5117,1
11409,0
16269,0
28759,0
26693,0
13633,0
19850,0
23955,0
14698,0
6324,1
626,1
9257,1
10460,1
23444,0
28084,0
30144,0
3002,1
3072,1
19609,0
20269,0
18460,0
1164,1
18469,0
22173,0
26109,0
421,1
26682,0
2288,1
23072,0
11781,0
8082,1
10626,1
21379,0
1400,1
856,1
15587,0
595,1
28444,0
13900,0
24356,0
13422,0
12537,0
13396,0
24734,0
11415,0
5732,1
19128,1
29701,0
27564,0
9598,1
3746,1
377,1
1769,1
2407,1
22814,0
18665,0
26472,0
19472,0
20774,0
15243,0
20931,0
29735,0
16673,0
10947,1
13939,0
22961,0
30245,0
1448,1
25067,0
7216,1
22467,0
24514,0
11998,0
30390,0
11074,1
13342,0
19654,0
13728,0
14829,0
13383,0
18836,0
30664,0
8683,1
3060,1
8752,1
19298,0
25516,0
18691,0
30575,0
28795,0
20020,0
23814,0
21787,0
6610,1
7271,1
19973,0
25220,0
6726,1
8175,1
13867,0
9611,1
28996,0
27425,0
20230,0
30337,0
17000,0
12125,0
19715,0
21723,0
29548,0
23630,0
2708,1
19012,0
23341,0
6991,1
24055,0
13938,0
14001,0
5783,1
24639,0
23128,0
13934,0
14320,0
10987,1
7523,1
20469,0
26855,0
11560,0
17473,0
1030,1
8716,1
30168,0
22702,0
24263,0
21272,0
25000,0
27606,0
30118,0
4184,1
5493,1
4967,1
7250,1
20826,0
5995,1
2859,1
19873,0
19317,0
20972,0
18273,0
19350,0
26047,0
4060,1
7882,1
1999,1
27357,0
21122,0
2328,1
15213,0
17868,0
24042,0
23060,0
13233,0
11951,0
28233,0
23957,0
17111,0
29527,0
7113,1
6321,1
29990,0
17190,0
7395,1
28385,0
30610,0
5952,1
12578,0
4211,1
18279,0
16640,0
12031,0
6434,1
15670,0
11498,0
7855,1
30331,0
3804,1
4940,1
14892,0
24063,0
21934,0
15271,0
18542,0
9343,1
5488,1
20240,0
28897,0
20597,0
23619,0
1538,1
5630,1
6709,1
18519,0
24159,0
29043,0
12317,0
14846,0
616,1
21363,0
8470,1
15149,0
12009,0
13496,0
13646,0
7220,1
24892,0
29016,0
21121,0
21760,0
29854,0
4222,1
18982,0
2235,1
14546,0
5115,1
6755,1
1471,1
14885,0
23149,0
24973,0
26090,0
2037,1
13012,0
20282,0
29664,0
30160,0
21475,0
25214,0
25559,0
10131,1
9316,1
14518,0
4195,1
17279,0
15450,0
12809,0
20578,0
22433,0
8666,1
18804,0
4861,1
16422,0
5701,1
24768,0
19182,0
7945,1
28318,0
18363,0
23967,0
25478,0
2770,1
2369,1
22463,0
26615,0
16377,0
22962,0
6349,1
17942,0
7659,1
10175,1
30229,0
18530,0
1463,1
4878,1
25212,0
4263,1
16994,0
1510,1
21643,0
11616,0
22345,0
7043,1
28652,0
27424,0
29282,0
1931,1
7708,1
26358,0
25581,0
22008,0
5887,1
17756,0
25733,0
16107,0
22858,0
23043,0
30727,0
18006,0
21183,0
10018,1
21826,0
20998,0
4745,1
12261,0
3249,1
2090,1
16583,0
16514,0
22970,0
28034,0
29156,0
2972,1
19237,0
20558,0
24213,0
14587,0
7919,1
28762,0
29124,0
18442,0
27024,0
28365,0
8381,1
26642,0
16040,0
4558,1
14678,0
5081,1
21209,0
7572,1
22639,0
9620,1
11040,1
24479,0
22583,0
11851,0
22281,0
5021,1
6521,1
29809,0
24374,0
392,1
13385,0
20057,0
27546,0
20182,0
8807,1
10079,1
26613,0
7713,1
20496,0
29101,0
23916,0
11141,1
29420,0
28685,0
24918,0
25519,0
17717,0
30418,0
8881,1
17293,0
19283,0
25673,0
25301,0
284,1
21856,0
17169,0
3544,1
24911,0
2059,1
4508,1
15562,0
20406,0
20429,0
9111,1
28662,0
20904,0
6803,1
19521,0
10105,1
18276,0
12638,0
28243,0
12543,0
9362,1
18721,0
22262,0
22815,0
2692,1
5022,1
4458,1
14927,0
12559,0
15829,0
29734,0
25907,0
13814,0
4738,1
19461,0
17029,0
5043,1
1928,1
20907,0
21825,0
29672,0
18784,0
14381,0
11516,0
11512,0
4178,1
17383,0
12957,0
4171,1
11342,0
25258,0
1825,1
5857,1
8307,1
23744,0
24468,0
166,1
2591,1
1534,1
6627,1
8095,1
20642,0
24315,0
24034,0
26586,0
26892,0
5967,1
19452,0
13705,0
22478,0
22981,0
9933,1
8697,1
3928,1
11548,0
28637,0
16977,0
26521,0
23509,0
8600,1
24576,0
30011,0
5058,1
7273,1
10767,1
2619,1
26061,0
1263,1
18892,0
8959,1
28992,0
30088,0
7175,1
17524,0
4266,1
23470,0
26720,0
28948,0
2432,1
29157,0
16519,0
4470,1
9965,1
14294,0
7019,1
18179,0
12016,0
4531,1
28198,0
29398,0
3001,1
2273,1
16111,0
7602,1
18707,0
24076,0
16898,0
12253,0
28334,0
15452,0
15592,0
9930,1
16173,0
4437,1
1531,1
24074,0
26214,0
29557,0
24743,0
18731,0
5092,1
6828,1
15261,0
13618,0
14887,0
20180,0
23633,0
2582,1
30269,0
17232,0
12381,0
10680,1
18405,0
24269,0
8356,1
28700,0
18057,0
13846,0
8989,1
382,1
1065,1
16860,0
23468,0
17223,0
15881,0
13773,0
2605,1
29851,0
22317,0
30048,0
19824,0
28571,0
28463,0
29383,0
5362,1
1079,1
28239,0
22109,0
1224,1
7692,1
30113,0
8780,1
27193,0
13769,0
26070,0
261,1
21946,0
11872,0
1540,1
9875,1
22713,0
8393,1
30380,0
5365,1
13962,0
23363,0
2310,1
23163,0
19131,1
28563,0
17377,0
23258,0
26311,0
3754,1
11564,0
23990,0
26189,0
20872,0
26107,0
29916,0
11879,0
18464,0
30063,0
24912,0
24618,0
18407,0
4314,1
2662,1
27443,0
9860,1
20568,0
1047,1
25922,0
1816,1
22200,0
1663,1
1343,1
14732,0
7918,1
8548,1
29320,0
478,1
8093,1
19730,0
13255,0
24780,0
15537,0
28811,0
14739,0
24122,0
17500,0
12883,0
13911,0
17157,0
9114,1
3319,1
1591,1
10719,1
2302,1
28176,0
8045,1
27494,0
21449,0
10941,1
14494,0
2173,1
11363,0
1307,1
10353,1
29141,0
25471,0
26595,0
12596,0
13398,0
24731,0
4359,1
5560,1
3326,1
30523,0
4078,1
14830,0
21896,0
15225,0
3715,1
14426,0
8106,1
25401,0
24417,0
29368,0
27324,0
13405,0
20165,0
13776,0
19546,0
16961,0
13580,0
15564,0
29262,0
1941,1
27562,0
16942,0
8520,1
4711,1
20651,0
26618,0
12912,0
10860,1
24763,0
28332,0
9869,1
20424,0
6136,1
1963,1
26599,0
24810,0
3514,1
4405,1
6966,1
27648,0
15906,0
13164,0
30387,0
23651,0
4188,1
721,1
29248,0
9881,1
1455,1
5760,1
19726,0
14799,0
14707,0
1032,1
2165,1
17175,0
2101,1
26230,0
27634,0
9791,1
16458,0
11935,0
29198,0
4183,1
23396,0
17657,0
29355,0
7810,1
7498,1
2002,1
29727,0
2802,1
14349,0
7985,1
28947,0
6018,1
13430,0
23165,0
2571,1
24404,0
30586,0
7307,1
5474,1
21599,0
6905,1
15007,0
13142,0
15162,0
19052,0
27937,0
9479,1
29292,0
821,1
28412,0
15702,0
8242,1
22452,0
22020,0
18130,0
11829,0
11029,1
15678,0
10561,1
16618,0
16137,0
24239,0
21494,0
19319,0
5969,1
11563,0
18285,0
25239,0
7116,1
11140,1
30486,0
4288,1
28500,0
11944,0
15159,0
16140,0
12,1
12739,0
25709,0
2110,1
4997,1
9113,1
3824,1
25546,0
30510,0
20875,0
9339,1
523,1
22103,0
1920,1
20699,0
12152,0
27701,0
13450,0
1826,1
6410,1
541,1
5098,1
11327,0
11923,0
16100,0
20048,0
1080,1
5143,1
20189,0
7222,1
14196,0
19500,0
19786,0
620,1
23294,0
11183,1
4229,1
6308,1
23119,0
26253,0
21257,0
22076,0
30267,0
29841,0
23332,0
22415,0
29152,0
4392,1
10176,1
15837,0
12729,0
13761,0
1930,1
16418,0
10260,1
17068,0
27205,0
29530,0
20325,0
21955,0
20806,0
276,1
11219,1
18583,0
28981,0
15899,0
7856,1
30085,0
4483,1
27420,0
29102,0
4756,1
8921,1
7344,1
26313,0
3378,1
1427,1
10171,1
874,1
12247,0
14644,0
12906,0
25497,0
14563,0
3993,1
7272,1
22809,0
7583,1
23533,0
18131,0
28761,0
23844,0
16285,0
5317,1
27765,0
12805,0
11380,0
2726,1
7451,1
10871,1
29212,0
5624,1
11880,0
18997,0
22078,0
19438,0
24593,0
4681,1
17463,0
15478,0
24581,0
30585,0
2000,1
7399,1
18541,0
19532,0
24319,0
6883,1
2762,1
4625,1
17517,0
17153,0
574,1
18061,0
14754,0
2303,1
26912,0
5553,1
15219,0
30564,0
15955,0
19365,0
15193,0
23649,0
7153,1
24079,0
26125,0
1088,1
3339,1
18466,0
7647,1
3879,1
27025,0
11218,1
20783,0
3950,1
24750,0
24948,0
17207,0
13411,0
11264,1
27991,0
18800,0
24735,0
25042,0
27532,0
17079,0
23442,0
18516,0
21771,0
28751,0
6866,1
22136,0
29694,0
4066,1
20217,0
8369,1
25249,0
15251,0
22685,0
20042,0
28191,0
338,1
20829,0
29439,0
20342,0
20768,0
7283,1
24334,0
7818,1
21705,0
17495,0
12420,0
15518,0
21421,0
3026,1
2504,1
27305,0
457,1
22204,0
18063,0
20267,0
14608,0
2097,1
15184,0
16105,0
2569,1
7094,1
12990,0
17174,0
2225,1
5177,1
30454,0
17359,0
6098,1
12771,0
16292,0
14361,0
22448,0
14611,0
21254,0
16601,0
12643,0
871,1
28509,0
15169,0
22264,0
24588,0
3585,1
25247,0
17550,0
24466,0
15951,0
2617,1
8619,1
15477,0
8532,1
14172,0
22299,0
26050,0
15890,0
8610,1
19592,0
29552,0
22923,0
27401,0
8173,1
20602,0
29391,0
17910,0
18658,0
23754,0
14187,0
17071,0
6441,1
19299,0
17652,0
18438,0
4084,1
3750,1
6361,1
4675,1
7132,1
344,1
20987,0
11762,0
21962,0
17919,0
3822,1
3785,1
29747,0
22662,0
296,1
28648,0
5471,1
26471,0
6930,1
19760,0
29270,0
26274,0
27216,0
6567,1
15772,0
18324,0
25293,0
11831,0
5356,1
1484,1
5670,1
5318,1
10960,1
1195,1
8635,1
17573,0
11746,0
25862,0
24389,0
26548,0
17099,0
11555,0
4174,1
2924,1
17768,0
6108,1
5009,1
11344,0
5054,1
14932,0
17385,0
29240,0
19046,0
21930,0
12017,0
5152,1
30611,0
249,1
9749,1
14896,0
19713,0
12549,0
10543,1
13081,0
11289,1
14536,0
16869,0
19072,0
3852,1
6359,1
11848,0
17312,0
5251,1
16257,0
13447,0
15325,0
9051,1
10337,1
18162,0
26986,0
14986,0
25654,0
13893,0
15885,0
736,1
25875,0
12519,0
30177,0
22198,0
3217,1
1969,1
29376,0
29477,0
9018,1
27959,0
3898,1
7644,1
15916,0
30450,0
14551,0
10013,1
29499,0
20593,0
17445,0
21480,0
1319,1
19021,0
25665,0
10321,1
10358,1
5578,1
21236,0
30008,0
5782,1
29695,0
24464,0
17038,0
21903,0
17788,0
10179,1
12802,0
28150,0
24713,0
22587,0
13139,0
17,1
13828,0
10507,1
17337,0
5435,1
20243,0
2370,1
14690,0
27217,0
7491,1
4338,1
20150,0
24982,0
25838,0
14954,0
21414,0
6152,1
20413,0
214,1
28038,0
12942,0
4582,1
15886,0
7654,1
20928,0
5604,1
25866,0
20681,0
21426,0
4601,1
21030,0
19656,0
14692,0
13617,0
18441,0
2074,1
11002,1
779,1
10502,1
12238,0
11924,0
10082,1
5554,1
23511,0
2127,1
18341,0
14351,0
19836,0
10180,1
13609,0
2901,1
29550,0
6529,1
30059,0
18655,0
20266,0
25769,0
24401,0
19624,0
4523,1
10968,1
18709,0
29022,0
29547,0
22383,0
4134,1
28035,0
27492,0
24900,0
15156,0
3831,1
21937,0
9943,1
23107,0
24381,0
3376,1
21640,0
4298,1
13946,0
5718,1
23469,0
23148,0
29790,0
4653,1
7467,1
29048,0
3850,1
12276,0
24527,0
19838,0
9997,1
9157,1
22721,0
21198,0
7660,1
3930,1
18443,0
16525,0
29379,0
1087,1
17076,0
30677,0
5947,1
9931,1
27832,0
11070,1
15448,0
13147,0
6717,1
5723,1
15459,0
5954,1
16011,0
3404,1
12240,0
349,1
14051,0
15413,0
6592,1
19008,0
26869,0
24741,0
24276,0
17537,0
18645,0
18775,0
16681,0
3435,1
3152,1
15627,0
23273,0
27988,0
18302,0
30495,0
11701,0
21277,0
20067,0
6784,1
28391,0
7655,1
30682,0
21687,0
24712,0
8083,1
5288,1
7255,1
27,1
9545,1
5206,1
13070,0
10920,1
24140,0
10553,1
27288,0
23394,0
13017,0
3747,1
18965,0
20978,0
3256,1
7072,1
16840,0
5212,1
2791,1
7042,1
7484,1
14940,0
20014,0
7868,1
1785,1
5882,1
6648,1
285,1
21442,0
28754,0
5775,1
437,1
12042,0
25012,0
24096,0
14070,0
5803,1
4237,1
10471,1
18732,0
14064,0
11175,1
11417,0
9971,1
7786,1
2751,1
11504,0
22033,0
5222,1
26677,0
6908,1
30563,0
17606,0
22312,0
18639,0
11401,0
9647,1
10450,1
26883,0
24840,0
20285,0
25624,0
11476,0
5690,1
10331,1
17762,0
27518,0
19975,0
13459,0
15298,0
15431,0
29896,0
8405,1
5064,1
9503,1
21833,0
20273,0
21374,0
13410,0
26592,0
4699,1
21225,0
3796,1
4357,1
24759,0
5638,1
22178,0
12065,0
21301,0
12044,0
2114,1
9134,1
23440,0
8790,1
28421,0
11156,1
20272,0
25960,0
23787,0
21790,0
26022,0
13338,0
12296,0
10666,1
1301,1
23376,0
16849,0
9403,1
878,1
8607,1
20769,0
2730,1
26542,0
580,1
25927,0
22561,0
4729,1
18847,0
18922,0
30258,0
10831,1
13326,0
16000,0
16350,0
23356,0
15848,0
9273,1
6373,1
11129,1
6864,1
17440,0
11803,0
22025,0
7114,1
22788,0
6481,1
1704,1
4777,1
29866,0
19127,1
7596,1
1077,1
9898,1
16485,0
16734,0
22576,0
20132,0
21577,0
4709,1
26509,0
22672,0
13214,0
24456,0
1115,1
15847,0
15436,0
18256,0
18684,0
13390,0
1136,1
22292,0
10870,1
24850,0
5570,1
9390,1
30602,0
9447,1
29388,0
17085,0
21835,0
9630,1
24243,0
12546,0
22559,0
28516,0
9876,1
18662,0
16226,0
27656,0
29525,0
582,1
15776,0
13158,0
8794,1
18988,0
26185,0
24694,0
12177,0
10124,1
29326,0
17384,0
16065,0
12702,0
25858,0
29921,0
29187,0
10435,1
15198,0
13384,0
16683,0
5403,1
29575,0
18402,0
1827,1
1900,1
12462,0
13062,0
28345,0
27182,0
3322,1
5847,1
19541,0
29884,0
27725,0
15226,0
23256,0
13632,0
14390,0
4585,1
15137,0
19991,0
28920,0
10806,1
16448,0
3247,1
19000,0
16227,0
29800,0
29277,0
15190,0
28605,0
13064,0
8576,1
13968,0
20142,0
10098,1
6117,1
8039,1
26856,0
10752,1
23714,0
38,1
23310,0
15819,0
3202,1
12907,0
21860,0
24927,0
14550,0
6721,1
19478,0
14505,0
15764,0
15093,0
24045,0
17214,0
29620,0
16043,0
21850,0
7006,1
4955,1
24910,0
1151,1
18824,0
21697,0
5109,1
4198,1
20191,0
27595,0
774,1
21508,0
27691,0
28732,0
3309,1
12194,0
27241,0
30410,0
11230,1
17203,0
4951,1
16804,0
23578,0
20329,0
2736,1
9663,1
8757,1
28357,0
5575,1
4896,1
29668,0
25361,0
30504,0
27934,0
9256,1
8562,1
20025,0
23166,0
12630,0
1172,1
6021,1
12084,0
13035,0
23930,0
16799,0
15566,0
12128,0
22833,0
26970,0
14385,0
17275,0
20370,0
15787,0
17932,0
18560,0
20247,0
30476,0
28210,0
28216,0
3297,1
25190,0
14982,0
15584,0
8823,1
17624,0
15437,0
14946,0
12943,0
28498,0
9327,1
11464,0
27404,0
11657,0
18659,0
10630,1
27239,0
9329,1
27702,0
863,1
6091,1
9935,1
1701,1
12544,0
29215,0
26504,0
10901,1
5359,1
2665,1
28787,0
13652,0
17958,0
399,1
1557,1
19032,0
15440,0
27857,0
29776,0
11157,1
10114,1
23293,0
19256,0
3275,1
15112,0
8677,1
12744,0
27657,0
11483,0
20986,0
14944,0
3546,1
26655,0
25692,0
26417,0
12632,0
5013,1
15014,0
9061,1
22161,0
25131,0
8833,1
24365,0
21969,0
7964,1
7763,1
3433,1
1352,1
25097,0
21068,0
1934,1
9363,1
5297,1
1431,1
11777,0
11158,1
16621,0
30589,0
17591,0
23078,0
16236,0
4242,1
25797,0
10228,1
20992,0
22613,0
4547,1
24091,0
15953,0
27300,0
795,1
26756,0
8343,1
25155,0
7422,1
15774,0
25499,0
26790,0
8109,1
12403,0
30666,0
16134,0
18195,0
29009,0
10375,1
5998,1
4727,1
6827,1
25092,0
23322,0
27010,0
13331,0
2062,1
15913,0
19094,0
4197,1
8802,1
30130,0
12367,0
27415,0
12505,0
28654,0
10963,1
653,1
20125,0
15697,0
16989,0
5380,1
19412,0
25460,0
13281,0
24044,0
2871,1
28224,0
22700,0
11001,1
3173,1
11177,1
14319,0
26673,0
22206,0
26535,0
14640,0
9504,1
28935,0
19524,0
17176,0
7844,1
17284,0
526,1
12292,0
4706,1
29506,0
20837,0
23749,0
22863,0
12213,0
25253,0
27085,0
22747,0
23351,0
4950,1
21707,0
29225,0
19487,0
25175,0
16657,0
4074,1
26885,0
21547,0
15902,0
789,1
7986,1
26280,0
3209,1
7002,1
18634,0
29683,0
27516,0
20519,0
15698,0
14522,0
9700,1
13635,0
21120,0
25298,0
9529,1
7313,1
18989,0
30519,0
30614,0
8792,1
13944,0
10905,1
21913,0
6419,1
28394,0
14745,0
3974,1
27672,0
11753,0
202,1
11026,1
21164,0
15909,0
9172,1
12333,0
9999,1
2203,1
24064,0
4471,1
15635,0
725,1
21479,0
20965,0
21868,0
16492,0
11528,0
467,1
18572,0
3014,1
928,1
20183,0
9461,1
14569,0
21139,0
26488,0
6643,1
8929,1
7225,1
5566,1
22482,0
27734,0
11571,0
7486,1
22800,0
17669,0
27481,0
18158,0
2005,1
27804,0
151,1
17516,0
77,1
7323,1
14724,0
441,1
30336,0
30335,0
26945,0
25534,0
17300,0
14104,0
23175,0
12922,0
20830,0
3964,1
29904,0
11754,0
27537,0
4228,1
25270,0
21406,0
18522,0
23670,0
19199,0
17679,0
25552,0
27289,0
21101,0
30301,0
23821,0
28640,0
2995,1
24390,0
30365,0
22628,0
18047,0
24494,0
22968,0
28157,0
19351,0
29374,0
175,1
14856,0
21616,0
15398,0
1611,1
23141,0
14211,0
19240,0
30227,0
6253,1
16148,0
30012,0
4693,1
28387,0
21944,0
26537,0
4154,1
7875,1
3933,1
21761,0
21420,0
27619,0
27045,0
16058,0
11065,1
7746,1
9228,1
30649,0
706,1
22859,0
20006,0
25173,0
5754,1
26745,0
19030,0
19741,0
13875,0
1002,1
27019,0
18096,0
16984,0
16463,0
28247,0
12218,0
288,1
12540,0
135,1
12396,0
12460,0
16507,0
13304,0
25265,0
20549,0
17809,0
26348,0
1163,1
16998,0
19980,0
8546,1
22090,0
9889,1
22601,0
25487,0
20734,0
22955,0
5332,1
24968,0
5326,1
1006,1
15471,0
7738,1
16432,0
6326,1
2454,1
8019,1
16909,0
27206,0
9331,1
28330,0
10092,1
25501,0
8533,1
1600,1
3510,1
11451,0
25362,0
3789,1
19665,0
28068,0
22095,0
16345,0
1402,1
11682,0
22181,0
4203,1
5168,1
10209,1
15628,0
13738,0
18393,0
23429,0
29339,0
1545,1
16002,0
20309,0
11577,0
13710,0
29764,0
13608,0
2941,1
1674,1
24264,0
29117,0
3030,1
7489,1
18933,0
23798,0
23564,0
5521,1
30371,0
10010,1
11093,1
33,1
10099,1
28148,0
24678,0
8332,1
29175,0
12507,0
18827,0
3714,1
2614,1
26082,0
29147,0
24693,0
21371,0
13730,0
22898,0
22841,0
11390,0
5333,1
28087,0
9945,1
10581,1
17147,0
7295,1
21653,0
22812,0
24235,0
17838,0
27224,0
381,1
4753,1
7018,1
30653,0
17704,0
29803,0
27965,0
12443,0
19477,0
30067,0
2945,1
23479,0
21859,0
1287,1
12937,0
29696,0
27978,0
28723,0
18251,0
10835,1
20650,0
25880,0
830,1
29822,0
28075,0
1297,1
17951,0
6779,1
16369,0
20274,0
3287,1
5599,1
6795,1
7837,1
12480,0
5389,1
19445,0
27956,0
27649,0
6613,1
8750,1
11386,0
11810,0
15474,0
21314,0
28777,0
11362,0
11729,0
16802,0
9727,1
28771,0
17436,0
27903,0
605,1
23144,0
12733,0
5809,1
18277,0
19743,0
30587,0
14455,0
14721,0
6468,1
24602,0
17797,0
12445,0
11645,0
23524,0
5976,1
17691,0
11542,0
694,1
23096,0
26316,0
12921,0
26853,0
11936,0
23323,0
9701,1
2084,1
15841,0
22805,0
11489,0
18746,0
30548,0
4260,1
24862,0
16035,0
5373,1
350,1
27971,0
13076,0
15104,0
23904,0
6822,1
